UDI,Product ID,Type,Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,rpm_boxcox,power,temp_diff 
6563,M21422,M,301.5,310.7,21.3,152,0,0,0,0,0,0,0.31595430692084686,6.729826737414038,9.199999999999989
6564,L53743,L,301.5,310.7,20.5,155,0,0,0,0,0,0,0.3159543069223908,6.477063291909011,9.199999999999989
6565,L53744,L,301.4,310.6,38.2,157,0,0,0,0,0,0,0.3159543069099006,12.069454523958205,9.200000000000045
6566,L53745,L,301.4,310.6,36.8,159,0,0,0,0,0,0,0.31595430690954407,11.62711849427122,9.200000000000045
6567,L53746,L,301.3,310.6,22.6,161,0,0,0,0,0,0,0.3159543069228613,7.140567336456666,9.300000000000011
6568,M21427,M,301.3,310.6,36.1,163,0,0,0,0,0,0,0.3159543069067319,11.405950479333022,9.300000000000011
6569,L53748,L,301.3,310.6,36.3,166,0,0,0,0,0,0,0.31595430690799314,11.46914134076015,9.300000000000011
6570,M21429,M,301.4,310.7,42.0,168,0,0,0,0,0,0,0.31595430689793746,13.270080889713373,9.300000000000011
6571,L53750,L,301.4,310.6,31.1,171,0,0,0,0,0,0,0.3159543069134174,9.826178945007282,9.200000000000045
6572,M21431,M,301.3,310.6,49.4,173,0,0,0,0,0,0,0.3159543068981902,15.608142760770596,9.300000000000011
6573,L53752,L,301.4,310.7,53.7,176,0,0,0,0,0,0,0.31595430690208637,16.966746280642038,9.300000000000011
6574,M21433,M,301.4,310.6,25.3,178,0,0,0,0,0,0,0.31595430692046433,7.993643965087748,9.200000000000045
6575,L53754,L,301.4,310.6,33.0,181,0,0,0,0,0,0,0.31595430691093107,10.426492128060726,9.200000000000045
6576,M21435,M,301.4,310.5,45.3,183,0,0,0,0,0,0,0.3159543069036954,14.312730102737401,9.100000000000023
6577,L53756,L,301.5,310.5,34.9,186,0,0,0,0,0,0,0.3159543069138249,11.02680531129249,9.0
6578,L53757,L,301.4,310.4,45.3,188,0,0,0,0,0,0,0.31595430689901655,14.312730102525448,9.0
6579,L53758,L,301.4,310.4,40.9,190,0,0,0,0,0,0,0.3159543069091808,12.922531152585494,9.0
6580,L53759,L,301.3,310.4,41.6,192,0,0,0,0,0,0,0.3159543069068497,13.143699167324948,9.099999999999966
6581,L53760,L,301.3,310.4,39.1,194,0,0,0,0,0,0,0.3159543069071994,12.353813400071497,9.099999999999966
6582,L53761,L,301.4,310.4,36.0,196,0,0,0,0,0,0,0.31595430691000126,11.374355048760044,9.0
6583,L53762,L,301.5,310.5,35.7,198,0,0,0,0,0,0,0.3159543069083788,11.279568756629123,9.0
6584,M21443,M,301.5,310.5,38.2,200,0,0,0,0,0,0,0.3159543069069669,12.069454523846137,9.0
6585,L53764,L,301.5,310.5,44.0,203,0,0,0,0,0,0,0.3159543068976824,13.901989503498026,9.0
6586,M21445,M,301.5,310.5,32.8,205,0,0,0,0,0,0,0.31595430691195114,10.363301266711996,9.0
6587,L53766,L,301.5,310.6,44.0,208,0,0,0,0,0,0,0.31595430690383036,13.901989503768537,9.100000000000023
6588,M21447,M,301.6,310.7,24.6,210,0,0,0,0,0,0,0.3159543069193919,7.772475950217042,9.099999999999966
6589,L53768,L,301.6,310.7,40.4,213,0,0,0,0,0,0,0.315954306904098,12.764553998925559,9.099999999999966
6590,M21449,M,301.6,310.6,38.9,0,0,0,0,0,0,0,0.31595430690969767,12.29062253878724,9.0
6591,L53770,L,301.7,310.7,25.9,3,0,0,0,0,0,0,0.31595430691797255,8.183216549175489,9.0
6592,L53771,L,301.7,310.7,20.9,5,0,0,0,0,0,0,0.315954306923888,6.6034450147092585,9.0
6593,M21452,M,301.6,310.7,47.8,7,0,0,0,0,0,0,0.315954306904098,15.102615870015883,9.099999999999966
6594,L53773,L,301.6,310.7,29.5,10,0,0,0,0,0,0,0.315954306915173,9.320652053997604,9.099999999999966
6595,L53774,L,301.6,310.6,19.7,12,0,0,0,0,0,0,0.3159543069251407,6.2242998464252715,9.0
6596,M21455,M,301.5,310.7,38.6,14,0,0,0,0,0,0,0.31595430690429666,12.195836246505852,9.199999999999989
6597,M21456,M,301.5,310.7,39.4,17,0,0,0,0,0,0,0.3159543069038976,12.448599692013564,9.199999999999989
6598,L53777,L,301.5,310.6,46.8,20,0,0,0,0,0,0,0.315954306905641,14.786661563184,9.100000000000023
6599,L53778,L,301.5,310.7,51.1,22,0,0,0,0,0,0,0.31595430690179543,16.145265082681746,9.199999999999989
6600,L53779,L,301.6,310.7,39.5,24,0,0,0,0,0,0,0.31595430690643433,12.480195122804156,9.099999999999966
6601,M21460,M,301.5,310.6,47.0,26,0,0,0,0,0,0,0.31595430690179543,14.849852424384386,9.100000000000023
6602,M21461,M,301.5,310.7,47.9,29,0,0,0,0,0,0,0.3159543068954633,15.13421130029269,9.199999999999989
6603,L53782,L,301.5,310.6,46.7,32,0,0,0,0,0,0,0.3159543068978527,14.755066132129722,9.100000000000023
6604,M21463,M,301.5,310.6,47.4,34,0,0,0,0,0,0,0.31595430690021054,14.97623414706998,9.100000000000023
6605,M21464,M,301.5,310.6,37.4,37,0,0,0,0,0,0,0.3159543069106909,11.816691078459838,9.100000000000023
6606,M21465,M,301.6,310.6,30.1,40,0,0,0,0,0,0,0.31595430691560883,9.510224638159826,9.0
6607,H36020,H,301.5,310.5,44.3,43,0,0,0,0,0,0,0.31595430690891707,13.996775796065025,9.0
6608,L53787,L,301.5,310.5,39.1,48,0,0,0,0,0,0,0.31595430690985005,12.353813400175138,9.0
6609,M21468,M,301.5,310.4,36.8,50,0,0,0,0,0,0,0.31595430691163295,11.627118494348093,8.899999999999977
6610,L53789,L,301.5,310.4,39.9,53,0,0,0,0,0,0,0.31595430690520176,12.60657684551755,8.899999999999977
6611,L53790,L,301.5,310.4,34.0,55,0,0,0,0,0,0,0.3159543069091808,10.742446434912146,8.899999999999977
6612,H36025,H,301.5,310.5,33.8,57,0,0,0,0,0,0,0.3159543069113555,10.679255573603815,9.0
6613,L53792,L,301.6,310.6,70.0,62,0,0,0,0,0,0,0.3159543068812968,22.116801481690775,9.0
6614,L53793,L,301.7,310.6,41.1,64,0,0,0,0,0,0,0.31595430690754334,12.985722013900032,8.900000000000034
6615,L53794,L,301.7,310.6,28.7,66,0,0,0,0,0,0,0.3159543069144559,9.067888608444884,8.900000000000034
6616,L53795,L,301.7,310.6,42.1,68,0,0,0,0,0,0,0.3159543069092853,13.30167632088091,8.900000000000034
6617,M21476,M,301.7,310.6,45.8,70,0,0,0,0,0,0,0.3159543068983575,14.470707255944774,8.900000000000034
6618,L53797,L,301.6,310.6,60.8,73,0,0,0,0,0,0,0.31595430689296616,19.210021859092343,9.0
6619,M21478,M,301.6,310.6,65.8,75,1,0,0,1,0,0,0.31595430689174303,20.78979339347669,9.0
6620,M21479,M,301.7,310.7,31.3,78,0,0,0,0,0,0,0.3159543069131259,9.889369806380842,9.0
6621,M21480,M,301.6,310.7,23.8,81,0,0,0,0,0,0,0.3159543069187877,7.5197125046671465,9.099999999999966
6622,M21481,M,301.7,310.7,21.8,84,0,0,0,0,0,0,0.3159543069206094,6.887803890869285,9.0
6623,L53802,L,301.7,310.7,51.1,87,0,0,0,0,0,0,0.3159543069063743,16.145265082915728,9.0
6624,M21483,M,301.7,310.7,41.1,89,0,0,0,0,0,0,0.3159543069030785,12.985722013716527,9.0
6625,L53804,L,301.7,310.7,39.8,92,0,0,0,0,0,0,0.31595430690859583,12.574981414962114,9.0
6626,M21485,M,301.6,310.7,44.4,94,0,0,0,0,0,0,0.31595430690157494,14.028371226429927,9.099999999999966
6627,L53806,L,301.6,310.6,42.5,97,0,0,0,0,0,0,0.315954306912527,13.428058043782398,9.0
6628,M21487,M,301.7,310.6,22.1,99,0,0,0,0,0,0,0.31595430692096366,6.982590182953297,8.900000000000034
6629,L53808,L,301.6,310.5,34.5,102,0,0,0,0,0,0,0.31595430691163295,10.900423588451337,8.899999999999977
6630,L53809,L,301.6,310.5,49.4,104,0,0,0,0,0,0,0.31595430689973936,15.608142760847123,8.899999999999977
6631,M21490,M,301.6,310.5,49.3,106,0,0,0,0,0,0,0.3159543069010529,15.576547330221908,8.899999999999977
6632,M21491,M,301.5,310.4,55.3,109,0,0,0,0,0,0,0.3159543068981902,17.47227317146992,8.899999999999977
6633,L53812,L,301.4,310.4,51.2,112,0,0,0,0,0,0,0.3159543068909013,16.176860512814148,9.0
6634,M21493,M,301.5,310.5,29.3,114,0,0,0,0,0,0,0.3159543069171658,9.257461192672958,9.0
6635,L53814,L,301.5,310.5,44.5,117,0,0,0,0,0,0,0.31595430689966,14.059966657034868,9.0
6636,L53815,L,301.5,310.5,39.3,119,0,0,0,0,0,0,0.31595430690870346,12.417004261512044,9.0
6637,M21496,M,301.5,310.5,25.5,121,0,0,0,0,0,0,0.3159543069182992,8.05683482641663,9.0
6638,H36051,H,301.5,310.5,48.0,124,0,0,0,0,0,0,0.31595430690383036,15.165806731383856,9.0
6639,L53818,L,301.5,310.5,44.2,129,0,0,0,0,0,0,0.31595430690383036,13.965180365149303,9.0
6640,L53819,L,301.4,310.5,48.4,131,0,0,0,0,0,0,0.3159543068983575,15.292188453880504,9.100000000000023
6641,L53820,L,301.4,310.4,43.2,133,0,0,0,0,0,0,0.31595430689424003,13.64922605783117,9.0
6642,L53821,L,301.5,310.5,28.7,135,0,0,0,0,0,0,0.3159543069159972,9.067888608489119,9.0
6643,L53822,L,301.6,310.6,37.5,137,0,0,0,0,0,0,0.3159543069023024,11.84828650883634,9.0
6644,M21503,M,301.5,310.5,60.5,139,0,0,0,0,0,0,0.31595430689163895,19.115235566944158,9.0
6645,L53824,L,301.5,310.6,43.9,142,0,0,0,0,0,0,0.31595430691029996,13.870394073362167,9.100000000000023
6646,M21505,M,301.5,310.4,39.6,144,0,0,0,0,0,0,0.3159543069059496,12.511790553475604,8.899999999999977
6647,L53826,L,301.5,310.5,34.2,147,0,0,0,0,0,0,0.3159543069055164,10.805637296168662,9.0
6648,L53827,L,301.5,310.5,22.4,149,0,0,0,0,0,0,0.3159543069220842,7.0773764750546855,9.0
6649,L53828,L,301.5,310.4,41.1,151,0,0,0,0,0,0,0.3159543069060718,12.98572201383955,8.899999999999977
6650,M21509,M,301.5,310.4,54.9,153,0,0,0,0,0,0,0.31595430689573867,17.34589144857605,8.899999999999977
6651,L53830,L,301.6,310.4,35.3,156,0,0,0,0,0,0,0.31595430691010135,11.153187033926576,8.799999999999955
6652,M21511,M,301.5,310.4,55.6,158,0,0,0,0,0,0,0.31595430688812715,17.56705946297987,8.899999999999977
6653,H36066,H,301.5,310.4,35.7,161,0,0,0,0,0,0,0.3159543069110263,11.27956875672364,8.899999999999977
6654,M21513,M,301.4,310.3,29.1,166,0,0,0,0,0,0,0.31595430691239584,9.194270331150719,8.900000000000034
6655,L53834,L,301.4,310.3,16.6,169,0,0,0,0,0,0,0.3159543069264524,5.24484149497911,8.900000000000034
6656,L53835,L,301.4,310.3,32.7,171,0,0,0,0,0,0,0.3159543069136225,10.331705836075455,8.900000000000034
6657,M21516,M,301.4,310.4,44.7,173,0,0,0,0,0,0,0.31595430690969767,14.123157518863486,9.0
6658,L53837,L,301.4,310.3,47.6,176,0,0,0,0,0,0,0.3159543068978527,15.039425008337789,8.900000000000034
6659,L53838,L,301.4,310.4,50.9,178,0,0,0,0,0,0,0.3159543069022306,16.082074221323538,9.0
6660,L53839,L,301.3,310.3,31.3,180,0,0,0,0,0,0,0.31595430691308385,9.889369806379525,9.0
6661,H36074,H,301.4,310.5,43.8,182,0,0,0,0,0,0,0.31595430690157494,13.838798642288982,9.100000000000023
6662,M21521,M,301.3,310.4,39.8,187,0,0,0,0,0,0,0.3159543069068497,12.574981414892617,9.099999999999966
6663,M21522,M,301.3,310.4,18.7,190,0,0,0,0,0,0,0.31595430692499493,5.908345539497405,9.099999999999966
6664,L53843,L,301.3,310.4,47.2,193,0,0,0,0,0,0,0.3159543069070253,14.913043286011595,9.099999999999966
6665,L53844,L,301.3,310.4,38.4,195,0,0,0,0,0,0,0.31595430690891707,12.132645385302416,9.099999999999966
6666,L53845,L,301.3,310.4,41.5,197,0,0,0,0,0,0,0.31595430690293924,13.112103736471978,9.099999999999966
6667,L53846,L,301.3,310.4,51.4,199,0,0,0,0,0,0,0.3159543069010529,16.24005137471412,9.099999999999966
6668,H36081,H,301.4,310.5,39.9,201,0,0,0,0,0,0,0.3159543069088106,12.606576845661543,9.100000000000023
6669,L53848,L,301.4,310.5,39.2,206,0,0,0,0,0,0,0.31595430690532816,12.385408830688865,9.100000000000023
6670,L53849,L,301.4,310.5,33.9,208,0,0,0,0,0,0,0.31595430691059395,10.710851004269134,9.100000000000023
6671,L53850,L,301.5,310.6,20.2,210,0,0,0,0,0,0,0.31595430692345267,6.382276999853744,9.100000000000023
6672,L53851,L,301.5,310.6,42.1,212,0,0,0,0,0,0,0.3159543068963714,13.301676320337236,9.100000000000023
6673,L53852,L,301.6,310.7,50.5,214,0,0,0,0,0,0,0.31595430690179543,15.95569249854067,9.099999999999966
6674,L53853,L,301.6,310.7,51.8,216,1,0,0,0,1,0,0.3159543068983575,16.36643309733492,9.099999999999966
6675,L53854,L,301.5,310.7,35.5,218,0,0,0,0,0,0,0.3159543069127434,11.21637789540239,9.199999999999989
6676,L53855,L,301.5,310.6,28.0,220,0,0,0,0,0,0,0.31595430691097875,8.846720593507404,9.100000000000023
6677,L53856,L,301.5,310.7,44.0,222,0,0,0,0,0,0,0.3159543069017221,13.901989503675772,9.199999999999989
6678,L53857,L,301.5,310.7,38.5,224,0,0,0,0,0,0,0.31595430690258747,12.164240815749617,9.199999999999989
6679,M21538,M,301.5,310.7,65.6,0,1,0,0,1,0,0,0.31595430689443144,20.7266025322747,9.199999999999989
6680,L53859,L,301.6,310.8,42.4,3,0,0,0,0,0,0,0.3159543068993402,13.396462612532023,9.199999999999989
6681,L53860,L,301.5,310.8,49.7,5,0,0,0,0,0,0,0.31595430690127796,15.702929052993515,9.300000000000011
6682,L53861,L,301.4,310.7,45.1,7,0,0,0,0,0,0,0.3159543069018685,14.249539241274269,9.300000000000011
6683,L53862,L,301.5,310.8,38.9,9,0,0,0,0,0,0,0.31595430690748644,12.290622538701221,9.300000000000011
6684,L53863,L,301.5,310.9,50.6,11,0,0,0,0,0,0,0.3159543068926647,15.987287928768833,9.399999999999977
6685,L53864,L,301.6,310.9,40.4,13,0,0,0,0,0,0,0.31595430690891707,12.764553999120249,9.299999999999955
6686,L53865,L,301.6,310.9,43.6,15,0,0,0,0,0,0,0.31595430690859583,13.775607781214779,9.299999999999955
6687,L53866,L,301.7,311.0,24.8,17,0,0,0,0,0,0,0.31595430691644283,7.8356668115277825,9.300000000000011
6688,L53867,L,301.7,311.0,28.7,19,0,0,0,0,0,0,0.31595430691592735,9.067888608487115,9.300000000000011
6689,L53868,L,301.7,311.0,40.3,21,0,0,0,0,0,0,0.315954306909441,12.73295856845047,9.300000000000011
6690,L53869,L,301.7,311.0,43.0,23,0,0,0,0,0,0,0.3159543069093373,13.586035197101504,9.300000000000011
6691,L53870,L,301.7,311.0,49.2,25,0,0,0,0,0,0,0.31595430689509213,15.544951899238534,9.300000000000011
6692,M21551,M,301.7,311.0,47.8,27,0,0,0,0,0,0,0.3159543069073721,15.102615870172384,9.300000000000011
6693,M21552,M,301.8,311.0,23.6,30,0,0,0,0,0,0,0.3159543069200678,7.456521643313601,9.199999999999989
6694,M21553,M,301.8,311.0,26.7,33,0,0,0,0,0,0,0.3159543069177602,8.435979994704198,9.199999999999989
6695,M21554,M,301.7,310.9,62.7,36,0,0,0,0,0,0,0.3159543068907946,19.810335042052824,9.199999999999989
6696,M21555,M,301.7,311.0,55.8,39,0,0,0,0,0,0,0.3159543068919501,17.630250324570813,9.300000000000011
6697,L53876,L,301.7,310.9,31.3,42,0,0,0,0,0,0,0.31595430691349974,9.889369806392542,9.199999999999989
6698,L53877,L,301.6,310.9,34.1,44,0,0,0,0,0,0,0.3159543069137846,10.774041865760056,9.299999999999955
6699,L53878,L,301.6,310.8,44.7,46,0,0,0,0,0,0,0.31595430690135257,14.12315751849046,9.199999999999989
6700,M21559,M,301.7,310.8,40.4,48,0,0,0,0,0,0,0.31595430690771314,12.76455399907161,9.100000000000023
6701,H36114,H,301.6,310.9,50.2,51,0,0,0,0,0,0,0.3159543069014269,15.86090620645163,9.299999999999955
6702,L53881,L,301.6,310.9,34.1,56,0,0,0,0,0,0,0.315954306912957,10.774041865731835,9.299999999999955
6703,M21562,M,301.6,310.8,32.0,58,0,0,0,0,0,0,0.3159543069146097,10.11053782126751,9.199999999999989
6704,M21563,M,301.5,310.7,28.2,61,0,0,0,0,0,0,0.3159543069173879,8.909911455070338,9.199999999999989
6705,M21564,M,301.5,310.7,36.0,64,0,0,0,0,0,0,0.3159543069073721,11.374355048665395,9.199999999999989
6706,M21565,M,301.5,310.6,58.1,67,0,0,0,0,0,0,0.3159543068985238,18.356945230804232,9.100000000000023
6707,L53886,L,301.4,310.6,46.1,70,0,0,0,0,0,0,0.3159543068984408,14.56549354801812,9.200000000000045
6708,L53887,L,301.3,310.6,39.0,72,0,0,0,0,0,0,0.31595430690985005,12.322217969484152,9.300000000000011
6709,M21568,M,301.4,310.6,37.4,74,0,0,0,0,0,0,0.31595430690455895,11.816691078230503,9.200000000000045
6710,L53889,L,301.4,310.6,37.6,77,0,0,0,0,0,0,0.315954306905641,11.879881939652103,9.200000000000045
6711,L53890,L,301.5,310.7,49.7,79,0,0,0,0,0,0,0.3159543068931655,15.702929052590326,9.199999999999989
6712,L53891,L,301.5,310.7,46.1,81,0,0,0,0,0,0,0.3159543069019413,14.565493548179495,9.199999999999989
6713,H36126,H,301.4,310.7,36.4,83,0,0,0,0,0,0,0.31595430690771314,11.500736771440758,9.300000000000011
6714,L53893,L,301.3,310.6,45.2,88,0,0,0,0,0,0,0.31595430690120313,14.281134671934382,9.300000000000011
6715,L53894,L,301.3,310.6,53.8,90,0,0,0,0,0,0,0.31595430690293924,16.99834171137813,9.300000000000011
6716,L53895,L,301.3,310.6,30.4,92,0,0,0,0,0,0,0.31595430691083537,9.605010930089394,9.300000000000011
6717,L53896,L,301.3,310.6,53.6,94,0,0,0,0,0,0,0.31595430689893506,16.935150849782918,9.300000000000011
6718,M21577,M,301.4,310.6,48.6,96,0,0,0,0,0,0,0.31595430690455895,15.355379315561565,9.200000000000045
6719,L53898,L,301.4,310.6,18.0,99,0,0,0,0,0,0,0.3159543069256155,5.687177524661079,9.200000000000045
6720,M21579,M,301.4,310.6,40.6,101,0,0,0,0,0,0,0.3159543069023024,12.827744860233478,9.200000000000045
6721,L53900,L,301.3,310.6,48.0,104,0,0,0,0,0,0,0.3159543069041644,15.16580673139989,9.300000000000011
6722,L53901,L,301.4,310.7,61.0,106,0,0,0,0,0,0,0.3159543068885862,19.27321272020376,9.300000000000011
6723,L53902,L,301.4,310.7,28.7,108,0,0,0,0,0,0,0.3159543069143395,9.067888608441544,9.300000000000011
6724,M21583,M,301.4,310.6,36.1,110,0,0,0,0,0,0,0.31595430691029996,11.40595047946183,9.200000000000045
6725,L53904,L,301.3,310.6,36.8,113,0,0,0,0,0,0,0.3159543069100514,11.62711849428989,9.300000000000011
6726,M21585,M,301.5,310.7,47.1,115,0,0,0,0,0,0,0.31595430689654963,14.881447854827488,9.199999999999989
6727,L53906,L,301.5,310.8,41.0,118,0,0,0,0,0,0,0.3159543069067909,12.954126583178427,9.300000000000011
6728,L53907,L,301.5,310.8,25.5,120,0,0,0,0,0,0,0.3159543069186175,8.056834826424746,9.300000000000011
6729,L53908,L,301.5,310.9,23.2,122,0,0,0,0,0,0,0.3159543069213063,7.3301399205743065,9.399999999999977
6730,H36143,H,301.5,310.9,40.4,124,0,0,0,0,0,0,0.31595430690815934,12.764553999089637,9.399999999999977
6731,M21590,M,301.6,311.0,42.3,129,0,0,0,0,0,0,0.3159543069023024,13.36486718196739,9.399999999999977
6732,L53911,L,301.6,310.9,51.2,132,0,0,0,0,0,0,0.31595430689877124,16.17686051321709,9.299999999999955
6733,L53912,L,301.7,311.0,44.8,134,0,0,0,0,0,0,0.3159543069069669,14.154752949432117,9.300000000000011
6734,M21593,M,301.7,311.0,46.8,136,0,0,0,0,0,0,0.3159543068919501,14.786661562543264,9.300000000000011
6735,M21594,M,301.6,310.9,40.1,139,0,0,0,0,0,0,0.31595430691078735,12.669767707122574,9.299999999999955
6736,L53915,L,301.6,311.0,40.1,142,0,0,0,0,0,0,0.3159543069058882,12.669767706926118,9.399999999999977
6737,L53916,L,301.7,311.0,42.2,144,0,0,0,0,0,0,0.31595430690832416,13.33327175153128,9.300000000000011
6738,M21597,M,301.7,311.0,33.5,146,0,0,0,0,0,0,0.3159543069088639,10.58446928144694,9.300000000000011
6739,H36152,H,301.8,311.1,50.1,149,0,0,0,0,0,0,0.31595430690449366,15.829310775915133,9.300000000000011
6740,L53919,L,301.7,311.2,43.6,154,0,0,0,0,0,0,0.3159543069057031,13.775607781088654,9.5
6741,L53920,L,301.8,311.2,55.9,156,0,0,0,0,0,0,0.31595430690127796,17.66184575578144,9.399999999999977
6742,M21601,M,301.7,311.1,39.5,158,0,0,0,0,0,0,0.31595430690714155,12.480195122832091,9.400000000000034
6743,H36156,H,301.7,311.2,30.0,161,0,0,0,0,0,0,0.3159543069136225,9.478629207408675,9.5
6744,L53923,L,301.7,311.2,38.0,166,0,0,0,0,0,0,0.31595430690135257,12.006263662251397,9.5
6745,M21604,M,301.7,311.0,58.1,168,0,0,0,0,0,0,0.3159543068905801,18.356945230342706,9.300000000000011
6746,M21605,M,301.8,311.1,44.6,171,0,0,0,0,0,0,0.31595430689958043,14.091562087721288,9.300000000000011
6747,M21606,M,301.7,311.1,40.5,174,0,0,0,0,0,0,0.31595430691093107,12.796149429892708,9.400000000000034
6748,M21607,M,301.8,311.1,29.8,177,0,0,0,0,0,0,0.3159543069118155,9.4154383459721,9.300000000000011
6749,H36162,H,301.7,311.0,19.3,180,0,0,0,0,0,0,0.31595430692376836,6.097918123628729,9.300000000000011
6750,L53929,L,301.7,311.0,35.9,185,0,0,0,0,0,0,0.3159543069112621,11.342759618114309,9.300000000000011
6751,M21610,M,301.7,311.0,44.0,187,0,0,0,0,0,0,0.3159543069070835,13.901989503911674,9.300000000000011
6752,M21611,M,301.7,311.0,37.1,190,0,0,0,0,0,0,0.3159543069070835,11.721904786252798,9.300000000000011
6753,L53932,L,301.6,310.9,29.5,193,0,0,0,0,0,0,0.3159543069161358,9.320652054026006,9.299999999999955
6754,L53933,L,301.6,310.9,50.7,195,0,0,0,0,0,0,0.31595430689877124,16.018883359767703,9.299999999999955
6755,L53934,L,301.8,311.1,36.9,197,0,0,0,0,0,0,0.3159543069064942,11.658713924849634,9.300000000000011
6756,M21615,M,301.8,311.1,31.6,199,0,0,0,0,0,0,0.3159543069145714,9.984156098500456,9.300000000000011
6757,L53936,L,301.8,311.2,26.6,202,0,0,0,0,0,0,0.31595430692009296,8.404384564074473,9.399999999999977
6758,L53937,L,301.8,311.2,26.2,204,0,0,0,0,0,0,0.31595430691963045,8.278002841294317,9.399999999999977
6759,L53938,L,301.7,311.1,32.8,206,0,0,0,0,0,0,0.3159543069138249,10.363301266773457,9.400000000000034
6760,L53939,L,301.7,311.0,44.3,208,1,1,0,0,0,0,0.31595430690300896,13.996775795803297,9.300000000000011
6761,L53940,L,301.5,310.9,40.6,0,0,0,0,0,0,0,0.3159543069036954,12.827744860290034,9.399999999999977
6762,L53941,L,301.5,310.9,50.8,2,0,0,0,0,0,0,0.315954306899976,16.05047879051878,9.399999999999977
6763,L53942,L,301.4,310.8,53.2,4,0,0,0,0,0,0,0.31595430689681503,16.808769126910562,9.400000000000034
6764,M21623,M,301.4,310.8,26.5,6,0,0,0,0,0,0,0.31595430691853144,8.372789133341083,9.400000000000034
6765,L53944,L,301.4,310.9,38.3,9,0,0,0,0,0,0,0.3159543069088106,12.101049954607445,9.5
6766,L53945,L,301.5,310.9,32.3,11,0,0,0,0,0,0,0.3159543069110263,10.205324113226148,9.399999999999977
6767,M21626,M,301.4,311.0,43.2,13,0,0,0,0,0,0,0.3159543069020139,13.649226058167002,9.600000000000023
6768,L53947,L,301.3,310.9,41.7,16,0,0,0,0,0,0,0.3159543069073147,13.175294598035023,9.599999999999966
6769,H36182,H,301.3,310.8,39.5,18,0,0,0,0,0,0,0.3159543069025165,12.480195122649402,9.5
6770,L53949,L,301.2,310.8,52.6,23,0,0,0,0,0,0,0.3159543068993402,16.619196542905293,9.600000000000023
6771,M21630,M,301.3,310.8,40.1,25,0,0,0,0,0,0,0.3159543069073147,12.66976770698332,9.5
6772,M21631,M,301.2,310.7,22.5,28,0,0,0,0,0,0,0.31595430692278453,7.108971905762652,9.5
6773,L53952,L,301.3,310.7,39.3,31,0,0,0,0,0,0,0.3159543069088106,12.417004261516256,9.399999999999977
6774,L53953,L,301.3,310.8,47.9,33,0,0,0,0,0,0,0.3159543068984408,15.134211300435313,9.5
6775,H36188,H,301.2,310.7,27.3,35,0,0,0,0,0,0,0.315954306917482,8.625552578847259,9.5
6776,L53955,L,301.2,310.6,30.0,40,0,0,0,0,0,0,0.31595430691483756,9.478629207445127,9.400000000000034
6777,L53956,L,301.3,310.6,47.5,42,0,0,0,0,0,0,0.3159543069036954,15.007829577925532,9.300000000000011
6778,L53957,L,301.2,310.7,21.3,44,0,0,0,0,0,0,0.31595430692257004,6.729826737450742,9.5
6779,M21638,M,301.3,310.7,25.5,46,0,0,0,0,0,0,0.3159543069195515,8.056834826448563,9.399999999999977
6780,M21639,M,301.3,310.8,54.2,49,0,0,0,0,0,0,0.3159543068976824,17.124723433854385,9.5
6781,L53960,L,301.3,310.8,38.5,52,0,0,0,0,0,0,0.3159543069100514,12.164240816036978,9.5
